"year","month","day","PM2.5","SO2","NO2","CO","O3","TEMP","PRES","DEWP","RAIN","WSPM","season"
2013,5,1,35.125,20.5,47.875,565.217391304348,53.3333333333333,17.4041666666667,1009.47083333333,2.45,0,1.95416666666667,"Spring"
2013,5,2,79.0434782608696,44.2916666666667,64.0833333333333,999.916666666667,66.1428571428571,19.2291666666667,1006.31666666667,5.17083333333333,0,1.75,"Spring"
2013,5,3,85.1666666666667,27.375,30.375,670.833333333333,104.583333333333,18.1291666666667,1011.19166666667,7.23333333333333,0,2.07916666666667,"Spring"
2013,5,4,101.958333333333,29.5416666666667,37.2083333333333,637.5,92.5416666666667,18.7791666666667,1010.77083333333,8.93333333333333,0,1.8625,"Spring"
2013,5,5,197.416666666667,47.5416666666667,72.1666666666667,1366.625,78.375,20.5875,1010.6,11.9916666666667,0,1.43333333333333,"Spring"
2013,5,6,221.375,34.8333333333333,50.25,1417.34782608696,111.06785,22.9333333333333,1008.67916666667,13.175,0,1.525,"Spring"
2013,5,7,178.666666666667,51.7916666666667,85.7916666666667,1404.08333333333,92.375,23.2416666666667,1009.2,12.4333333333333,0,1.45833333333333,"Spring"
2013,5,8,130.041666666667,73.125,65.0416666666667,1369.47826086957,76.1015043478261,20.0708333333333,1008.22916666667,12.65,0.0291666666666667,1.62083333333333,"Spring"
2013,5,9,52,21.8333333333333,62.875,495.652173913043,44.4166666666667,17.6875,1004.0125,12.05,0,1.09166666666667,"Spring"
2013,5,10,50.9583333333333,16.5833333333333,59.5,545.833333333333,57.0833333333333,21.3833333333333,996.083333333333,4.89166666666667,0,2.32916666666667,"Spring"
2013,5,11,43.0833333333333,20.6666666666667,71.1666666666667,521.739130434783,44.1213916666667,22.7958333333333,990.033333333333,3.05416666666667,0,1.70416666666667,"Spring"
2013,5,12,36,22.9166666666667,63.4166666666667,520.833333333333,57.7916666666667,22.2333333333333,994.491666666667,1.5375,0,1.38333333333333,"Spring"
2013,5,13,85.8333333333333,69.7916666666667,87.5833333333333,1595.625,69.2916666666667,21.1125,996.791666666667,6.60416666666667,0,1.3875,"Spring"
2013,5,14,49.0833333333333,20.7916666666667,50.4583333333333,687.416666666667,80.0416666666667,23.0375,1002.5375,5.99166666666667,0,1.83333333333333,"Spring"
2013,5,15,63.2083333333333,64.7916666666667,65.7083333333333,1383.25,95.9583333333333,21.9916666666667,1010.44166666667,8.34166666666667,0,1.4875,"Spring"
2013,5,16,124,34.4166666666667,61.4583333333333,865.173913043478,88.06925,21.2041666666667,1010.975,11.1583333333333,0,1.60416666666667,"Spring"
2013,5,17,105.333333333333,33.5,53.3333333333333,1233.125,89,20.7875,1005.9375,13.4291666666667,0,1.55,"Spring"
2013,5,18,119.541666666667,20.8333333333333,52.5416666666667,1104.04166666667,68.7083333333333,20.7333333333333,1000.49166666667,15.1875,0,2.26666666666667,"Spring"
2013,5,19,56.2083333333333,11.4583333333333,26.3333333333333,512.5,58.4309583333333,20.6208333333333,995.095833333333,4.98333333333333,0,3.075,"Spring"
2013,5,20,38.9583333333333,21,50.25,390.909090909091,74.4132956521739,20.8333333333333,995.0125,3.32083333333333,0,3.25,"Spring"
2013,5,23,62.4166666666667,36.0833333333333,96.0416666666667,1799.88888888889,95.3018,22.6583333333333,1004.60416666667,10.8666666666667,0,1.025,"Spring"
2013,5,24,103.958333333333,20.7083333333333,75.2916666666667,1462.41666666667,56.625,23.7666666666667,1006.36666666667,13.8541666666667,0,1.37916666666667,"Spring"
2013,5,25,59.7916666666667,31.0416666666667,62.4583333333333,879.166666666667,87.4166666666667,24.35,1004.90416666667,14.0958333333333,0,1.36666666666667,"Spring"
2013,5,26,97.3333333333333,12,55.625,1366.45833333333,19.375,21.0375,1003.22916666667,17.3916666666667,0.025,1.3375,"Spring"
2013,5,27,67.2916666666667,7.16666666666667,53.625,804.347826086957,33.2727272727273,18.7708333333333,1002.12083333333,16.4208333333333,0.108333333333333,1.09583333333333,"Spring"
2013,5,28,70.4166666666667,3.375,70.0833333333333,929.125,18.3333333333333,19.6416666666667,1000.1125,16.1541666666667,0.0791666666666667,1.725,"Spring"
2013,5,29,15.125,5.375,31.5,275,76.6666666666667,23.9958333333333,1003.86666666667,4.275,0,2.6125,"Spring"
2013,5,30,55.1666666666667,20.75,81.5416666666667,645.454545454545,98.0856083333333,24.9083333333333,1000.5125,8.75833333333333,0,2.45,"Spring"
2013,5,31,94.7083333333333,32.25,52.8333333333333,800,128.267158333333,24.2625,997.0125,15.6625,0,1.75833333333333,"Spring"
2013,6,1,69.9583333333333,9.25,61.0416666666667,570.833333333333,78.25,24.675,1000.95416666667,9.8375,0,1.3,"Summer"
2013,6,2,153.708333333333,15.375,67.7083333333333,1545.75,72.3333333333333,21.9583333333333,999.1875,16.45,0,1.12916666666667,"Summer"
2013,6,3,118.458333333333,14.5416666666667,78.75,1266.58333333333,111.416666666667,24.9916666666667,999.379166666667,15.9333333333333,0,1.05833333333333,"Summer"
2013,6,4,123.333333333333,13,88.5833333333333,1670.66666666667,59.875,20.5666666666667,1006.175,16.9791666666667,0.583333333333333,1.34166666666667,"Summer"
2013,6,5,122.791666666667,3,55.5416666666667,1537.29166666667,22.1666666666667,18.95,1006.45833333333,18.125,0.291666666666667,0.925,"Summer"
2013,6,6,126.791666666667,3.75,58.5416666666667,2270.375,11.2083333333333,19.2375,1004.76666666667,18.2458333333333,0.0125,0.9,"Summer"
2013,6,7,121.782608695652,5.79166666666667,67.875,2253.70833333333,5.83333333333333,20.1291666666667,1003.02916666667,19.1291666666667,0.779166666666667,0.916666666666667,"Summer"
2013,6,8,169.916666666667,7.45833333333333,81.1666666666667,2528.91666666667,7.66666666666667,19.8708333333333,1002.22916666667,19.3875,0.0833333333333333,0.8875,"Summer"
2013,6,9,47.875,5.72613333333333,65.57535,1013.54545454545,22.1208416666667,17.8041666666667,1005.075,17.1208333333333,0.5625,1.475,"Summer"
2013,6,10,23.4583333333333,5.125,70.0833333333333,537.5,42.2083333333333,20.5916666666667,1006.92916666667,15.2291666666667,0.00416666666666667,0.991666666666667,"Summer"
2013,6,11,62.4583333333333,5.75,88.25,545.833333333333,58.9166666666667,20.9166666666667,1002.92083333333,15.4041666666667,0.308333333333333,1.42916666666667,"Summer"
2013,6,12,60.125,13.8333333333333,69.0833333333333,824.958333333333,106.291666666667,21.3458333333333,1002.33333333333,15.3583333333333,0.00416666666666667,1.39583333333333,"Summer"
2013,6,13,112.708333333333,32.2916666666667,84.5833333333333,1199.79166666667,129.625,23.9708333333333,1002.75416666667,16.5625,0,1.45416666666667,"Summer"
2013,6,14,109.958333333333,33.875,78.9583333333333,804.166666666667,154.833333333333,26.2,1002.42083333333,14.2875,0,1.96666666666667,"Summer"
2013,6,15,126.583333333333,37.8333333333333,108.782608695652,1295.31818181818,100.041666666667,25.4,1001.52916666667,16.6125,0,1.10833333333333,"Summer"
2013,6,16,172.833333333333,36.875,91.0833333333333,1847.5652173913,35.2173913043478,22.3666666666667,998.266666666667,19.0666666666667,0.0416666666666667,1.26666666666667,"Summer"
2013,6,17,43.5833333333333,8.5,56,562.458333333333,86.125,25.8666666666667,996.05,17.6541666666667,0,1.3375,"Summer"
2013,6,18,48.125,14.4166666666667,90.875,639.130434782609,83.3478260869565,27.1208333333333,992.2375,17.4666666666667,0,1.50833333333333,"Summer"
2013,6,19,52.4166666666667,22.1111111111111,60.6105739130435,870.411764705882,103.07061,28.4875,997.129166666667,17.1708333333333,0,1.11666666666667,"Summer"
2013,6,20,56.2083333333333,19.9806608695652,96.9434913043478,340,68.4405473684211,25.85,1001.82083333333,19.575,0,0.854166666666667,"Summer"
2013,6,28,318,32.7551304347826,76.704147826087,2709.6,62.8612952380952,25.2041666666667,995.575,22.0166666666667,0.708333333333333,1.125,"Summer"
2013,6,29,101.833333333333,10.2916666666667,61.3333333333333,1503.91666666667,40.3333333333333,22.6916666666667,998.8625,21.2333333333333,0.0375,1.05833333333333,"Summer"
2013,6,30,221.541666666667,18.9166666666667,70.5416666666667,2437.125,29,24.7833333333333,998.1625,23.0916666666667,0,0.8,"Summer"
2013,7,1,174.916666666667,18.9039333333333,72.6846625,2079.7,6.48326363636364,24.85,993.4625,23.3208333333333,1.625,1.375,"Summer"
2013,7,2,13.7916666666667,4.70833333333333,43.9583333333333,374.958333333333,75.2916666666667,28.625,989.9875,18.3583333333333,0.425,2.02916666666667,"Summer"
2013,7,3,26.9166666666667,8.41666666666667,72.2916666666667,504.166666666667,61.6666666666667,29.2541666666667,990.045833333333,20.2041666666667,0,0.916666666666667,"Summer"
2013,7,4,21.6666666666667,6.66666666666667,57.2916666666667,400,71.1304347826087,27.7416666666667,988.908333333333,19.05,0.1375,1.09583333333333,"Summer"
2013,7,5,19.7916666666667,5.41666666666667,45.9166666666667,350,85.7083333333333,29.0166666666667,992.704166666667,18.9708333333333,0,1.65416666666667,"Summer"
2013,7,6,57.125,13.7083333333333,59.2083333333333,766.666666666667,124.541666666667,28.9333333333333,995.458333333333,20.2916666666667,0.366666666666667,2.2,"Summer"
2013,7,7,88.2916666666667,9,42.1666666666667,739.086956521739,131.478260869565,26.8958333333333,994.7375,23.2375,0.154166666666667,1.175,"Summer"
2013,7,8,98.4166666666667,6.125,54.8333333333333,804.166666666667,84.1666666666667,24.9708333333333,996.8875,23.7458333333333,1.22083333333333,0.908333333333333,"Summer"
2013,7,9,88.4166666666667,6.54166666666667,60.875,820.833333333333,26.125,24.0375,997.770833333333,23.4833333333333,0.441666666666667,0.970833333333333,"Summer"
2013,7,10,31.25,3.70833333333333,53.8333333333333,536.363636363636,19.7727272727273,22.8958333333333,999.829166666667,21.9416666666667,0.233333333333333,0.7375,"Summer"
2013,7,11,34.4166666666667,4.2436,57.924,552.941176470588,29.0045833333333,24.5,1000.67083333333,21.4125,0,0.945833333333333,"Summer"
2013,7,12,68.3333333333333,6.1303,55.201375,740,123.144915789474,26.5541666666667,1000.29166666667,22.175,0,1.49583333333333,"Summer"
2013,7,13,129.458333333333,9.33333333333333,47.7916666666667,1108.69565217391,110.95652173913,27.7,1001.3875,23.6416666666667,0,1.14583333333333,"Summer"
2013,7,14,100.708333333333,16.0416666666667,46.875,945.833333333333,85.9583333333333,26.8,1001.95,22.3,0.570833333333333,1.2375,"Summer"
2013,7,15,48.25,3.70833333333333,52.5833333333333,1191.66666666667,7,23.75,993.75,23.5,2.25416666666667,0.75,"Summer"
2013,7,16,23.0416666666667,4.66666666666667,41.375,452.173913043478,54.4347826086956,27.0291666666667,994.625,17.35,0.00416666666666667,1.80416666666667,"Summer"
2013,7,17,41.5416666666667,12.9583333333333,59.9166666666667,600,84.4583333333333,26.9333333333333,999.641666666667,18.575,0,1.4875,"Summer"
2013,7,18,145.666666666667,16.5,53.5833333333333,1429.16666666667,75.875,26.2708333333333,998.770833333333,22.3541666666667,0,1.45833333333333,"Summer"
2013,7,19,130.208333333333,10.375,49.7916666666667,817.391304347826,98.5652173913043,26.6791666666667,996.825,21.9833333333333,0,1.19166666666667,"Summer"
2013,7,20,79.6666666666667,6.75,49.5833333333333,704.166666666667,85.5833333333333,27.9083333333333,998.45,20.5583333333333,0,1.25416666666667,"Summer"
2013,7,21,76.375,8.70833333333333,57.7916666666667,766.666666666667,83.7083333333333,26.8,999.366666666667,21.8125,0,1.2125,"Summer"
2013,7,22,85.5,16.2845565217391,62.2067958333333,1050,96.5208181818182,26.4125,998.525,21.0916666666667,0,1.01666666666667,"Summer"
2013,7,23,40.9166666666667,8.5,35.5833333333333,439.130434782609,102.550091666667,26.9541666666667,994.504166666667,19.8375,0,2.0625,"Summer"
2013,7,24,35.9166666666667,9.33333333333333,50,437.5,58.0416666666667,29.4666666666667,994.370833333333,19.0958333333333,0,1.22083333333333,"Summer"
2013,7,25,31.0416666666667,12,49.375,618.181818181818,93.6719565217391,29.6791666666667,996.025,19.8291666666667,0,1.32916666666667,"Summer"
2013,7,26,51.25,27.875,65.0833333333333,1520.83333333333,13,25.2333333333333,997.8125,21.75,0.0958333333333333,1.1375,"Summer"
2013,7,27,105.833333333333,5.66666666666667,67.6666666666667,1291.66666666667,14.4583333333333,25.0583333333333,995.145833333333,23.3541666666667,0.0333333333333333,0.7375,"Summer"
2013,7,28,69.9166666666667,6.66666666666667,53.5652173913044,1073.91304347826,73.3478260869565,29.2125,994.545833333333,22.4625,0,1.1625,"Summer"
2013,7,29,58.9166666666667,5.375,81.5833333333333,825,48.125,28.2625,994.4125,23.6875,0,1.125,"Summer"
2013,7,30,114.916666666667,7.45833333333333,60.25,929.166666666667,117.166666666667,28.7583333333333,991.970833333333,23.3708333333333,0.6125,1.35833333333333,"Summer"
2013,7,31,43.7916666666667,6.47826086956522,47.9130434782609,513.04347826087,114.347826086957,26.0166666666667,994.191666666667,22.5125,0.933333333333333,1.44583333333333,"Summer"
2013,8,1,43.4583333333333,3.41066666666667,63.2701666666667,626.086956521739,43.1839666666667,23.1416666666667,998.120833333333,21.5958333333333,0.183333333333333,0.833333333333333,"Summer"
2013,8,2,69.5833333333333,7.16666666666667,59.0416666666667,825,74.5833333333333,25.675,1000.21666666667,21.35,0,1.11666666666667,"Summer"
2013,8,3,26.2916666666667,4.11253333333333,44.0076125,371.428571428571,93.3043826086956,27.1958333333333,997.958333333333,20.0916666666667,0,1.525,"Summer"
2013,8,4,77.875,6.39243333333333,41.3105,625,117.939165217391,27.2333333333333,994.483333333333,21.9458333333333,0.133333333333333,1.59583333333333,"Summer"
2013,8,5,45.125,3.5058,48.4020958333333,450,130.071125,26.5125,992.658333333333,21.175,0,1.2125,"Summer"
2013,8,6,133.625,4.66026666666667,61.1560043478261,900,117.14323,29.3916666666667,993.775,24.4041666666667,0,1.2125,"Summer"
2013,8,7,33.7083333333333,5.30494545454545,41.8726,510,55.80805,25.0333333333333,996.9625,21.6875,0.333333333333333,1.38333333333333,"Summer"
2013,8,8,28.0833333333333,6.88643333333333,58.3312,554.545454545455,89.809419047619,27.3166666666667,994.8625,21.1166666666667,0,1.25833333333333,"Summer"
2013,8,9,34.875,9.98612173913043,54.4905041666667,428.571428571429,110.039486956522,28.6291666666667,995.679166666667,21.025,0,1.01666666666667,"Summer"
2013,8,10,92.3333333333333,10.2137666666667,53.8317583333333,991.666666666667,145.345881818182,30.1166666666667,999.1625,24.0041666666667,0,1.45416666666667,"Summer"
2013,8,11,147.291666666667,4.21416666666667,50.7528291666667,1363.63636363636,63.5813181818182,26.5125,1000.38333333333,25.2041666666667,3.65416666666667,1.08333333333333,"Summer"
2013,8,12,49,3.01846956521739,41.4510409090909,464.285714285714,72.7338608695652,26.8875,999.4125,23.6458333333333,0,1.6,"Summer"
2013,8,13,87.1666666666667,8.25,54.0416666666667,820.833333333333,92.2083333333333,28.5083333333333,999.170833333333,24.1791666666667,0,1.41666666666667,"Summer"
2013,8,14,67.4583333333333,6.33333333333333,74.9583333333333,708.333333333333,96.3333333333333,29.0833333333333,998.358333333333,24.5333333333333,0,1.44166666666667,"Summer"
2013,8,15,121.333333333333,8.58333333333333,61.375,1060.86956521739,91.5652173913043,29.8333333333333,996.916666666667,26.4833333333333,0,1.04166666666667,"Summer"
2013,8,16,126.5,8.16666666666667,66.75,1325,39.9166666666667,29.3208333333333,992.045833333333,26.6791666666667,0.0458333333333333,1.05416666666667,"Summer"
2013,8,17,43.5416666666667,11.7916666666667,47.8333333333333,558.333333333333,51.5833333333333,30.5791666666667,996.020833333333,16.7166666666667,0,1.44583333333333,"Summer"
2013,8,18,12.625,5.66666666666667,39.1666666666667,434.782608695652,76.304347826087,28.6583333333333,1002.68333333333,16.2791666666667,0,1.54583333333333,"Summer"
2013,8,19,20.5833333333333,5.83333333333333,60.25,508.695652173913,64.936425,27.7625,1004.65833333333,16.8125,0,1.1125,"Summer"
2013,8,20,92.875,14.1666666666667,68.25,1220.83333333333,87.5416666666667,25.8208333333333,1003.77916666667,21.5416666666667,0.104166666666667,1.075,"Summer"
2013,8,21,106.833333333333,8.5,54.8333333333333,1008.69565217391,62.0869565217391,25.8166666666667,1002.53333333333,21.8541666666667,0.00416666666666667,1.3375,"Summer"
2013,8,22,117.565217391304,5.375,102.833333333333,1172.72727272727,16.71405,23.6458333333333,1003.53333333333,21.725,0.00833333333333333,0.775,"Summer"
2013,8,23,57.5416666666667,6.54166666666667,69.375,850,42.25,26.9041666666667,1003.70833333333,18.6333333333333,0,0.895833333333333,"Summer"
2013,8,24,33.5,7,72.9583333333333,656.521739130435,58.3913043478261,27.05,1003.7125,17.0166666666667,0,0.983333333333333,"Summer"
2013,8,25,36.5833333333333,8.16666666666667,67.3333333333333,591.666666666667,99.8333333333333,27.2666666666667,1000.95833333333,17.2791666666667,0,1.6125,"Summer"
2013,8,26,52.125,12.0833333333333,64.125,795.833333333333,92.0416666666667,27.9416666666667,1000.29583333333,18.1541666666667,0,1.50416666666667,"Summer"
2013,8,27,59.875,11.625,65.2083333333333,1339.13043478261,26.8695652173913,24.3208333333333,1001.81666666667,20.7,0.0458333333333333,1.2875,"Summer"
2013,8,28,61.4583333333333,6,56.1764705882353,1808.33333333333,18.875,23.65,994.320833333333,22.0958333333333,0.3875,0.875,"Summer"
2013,8,29,28.0416666666667,3.75,26.6153846153846,650,31.625,24.6541666666667,997.8,12.5708333333333,0,2.56666666666667,"Summer"
2013,8,30,8.625,2.25,31.7916666666667,266.666666666667,37.9166666666667,22.1083333333333,1006.44583333333,12.0125,0,1.50416666666667,"Summer"
2013,8,31,16.2083333333333,6.125,43.7083333333333,383.333333333333,36.125,22.5041666666667,1006.3875,12.0708333333333,0,1.4375,"Summer"
2013,9,1,42.1666666666667,10.5416666666667,50.4583333333333,858.333333333333,72.5416666666667,23.0583333333333,1007.9625,15.1541666666667,0,1.37916666666667,"Fall"
2013,9,2,47.8333333333333,11.1666666666667,51.4166666666667,812.5,79.375,22.6041666666667,1010.06666666667,15.6791666666667,0,1.12083333333333,"Fall"
2013,9,3,94.5,11,55.7916666666667,1033.33333333333,84.5416666666667,23.4958333333333,1010.54166666667,18.1625,0,1.23333333333333,"Fall"
2013,9,4,69.9583333333333,5,52.5,916.666666666667,47.6666666666667,19.9541666666667,1010.52916666667,18.4875,0.545833333333333,1.125,"Fall"
2013,9,5,20,5.625,37.7916666666667,487.5,51,21.4791666666667,1008.83333333333,15.8708333333333,0.116666666666667,1.14583333333333,"Fall"
2013,9,6,64.375,14.4166666666667,53.4166666666667,1350,51.5,21.0833333333333,1010.67083333333,16.8208333333333,0.0583333333333333,1.13333333333333,"Fall"
